id_tarifa,id_region,anio_x,mes_x,base,intermedia,punta,id_infraestructura,anio_y,mes_y,distribucion,capacidad,estado,municipio,division
3,477,2023,ENERO,2.0153,2.5585,3.6009,881,2023,NOVIEMBRE,93.17,263.07,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR
3,477,2023,ENERO,2.0153,2.5585,3.6009,969,2023,DICIEMBRE,93.17,261.03,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR
4,478,2023,ENERO,1.1875,1.9982,2.2295,4,2023,ENERO,93.92,376.68,CAMPECHE,CALAKMUL,PENINSULAR
4,478,2023,ENERO,1.1875,1.9982,2.2295,92,2023,FEBRERO,93.92,380.32,CAMPECHE,CALAKMUL,PENINSULAR
4,478,2023,ENERO,1.1875,1.9982,2.2295,180,2023,MARZO,93.92,387.28,CAMPECHE,CALAKMUL,PENINSULAR
4,478,2023,ENERO,1.1875,1.9982,2.2295,268,2023,ABRIL,93.92,392.79,CAMPECHE,CALAKMUL,PENINSULAR
4,478,2023,ENERO,1.1875,1.9982,2.2295,355,2023,MAYO,93.92,402.57,CAMPECHE,CALAKMUL,PENINSULAR
4,478,2023,ENERO,1.1875,1.9982,2.2295,442,2023,JUNIO,93.92,409.31,CAMPECHE,CALAKMUL,PENINSULAR
4,478,2023,ENERO,1.1875,1.9982,2.2295,530,2023,JULIO,93.92,415.15,CAMPECHE,CALAKMUL,PENINSULAR
4,478,2023,ENERO,1.1875,1.9982,2.2295,618,2023,AGOSTO,93.92,411.0,CAMPECHE,CALAKMUL,PENINSULAR
4,478,2023,ENERO,1.1875,1.9982,2.2295,706,2023,SEPTIEMBRE,93.92,406.92,CAMPECHE,CALAKMUL,PENINSULAR
4,478,2023,ENERO,1.1875,1.9982,2.2295,794,2023,OCTUBRE,93.92,407.55,CAMPECHE,CALAKMUL,PENINSULAR
4,478,2023,ENERO,1.1875,1.9982,2.2295,882,2023,NOVIEMBRE,93.92,402.06,CAMPECHE,CALAKMUL,PENINSULAR
4,478,2023,ENERO,1.1875,1.9982,2.2295,970,2023,DICIEMBRE,93.92,398.94,CAMPECHE,CALAKMUL,PENINSULAR
5,479,2023,ENERO,0.9731,1.688,1.8931,5,2023,ENERO,146.44,331.33,CAMPECHE,PALIZADA,SURESTE
5,479,2023,ENERO,0.9731,1.688,1.8931,93,2023,FEBRERO,146.44,334.53,CAMPECHE,PALIZADA,SURESTE
5,479,2023,ENERO,0.9731,1.688,1.8931,181,2023,MARZO,146.44,340.65,CAMPECHE,PALIZADA,SURESTE
5,479,2023,ENERO,0.9731,1.688,1.8931,269,2023,ABRIL,146.44,345.5,CAMPECHE,PALIZADA,SURESTE
5,479,2023,ENERO,0.9731,1.688,1.8931,356,2023,MAYO,146.44,354.1,CAMPECHE,PALIZADA,SURESTE
5,479,2023,ENERO,0.9731,1.688,1.8931,443,2023,JUNIO,146.44,360.03,CAMPECHE,PALIZADA,SURESTE
5,479,2023,ENERO,0.9731,1.688,1.8931,531,2023,JULIO,146.44,365.17,CAMPECHE,PALIZADA,SURESTE
5,479,2023,ENERO,0.9731,1.688,1.8931,619,2023,AGOSTO,146.44,361.52,CAMPECHE,PALIZADA,SURESTE
5,479,2023,ENERO,0.9731,1.688,1.8931,707,2023,SEPTIEMBRE,146.44,357.93,CAMPECHE,PALIZADA,SURESTE
5,479,2023,ENERO,0.9731,1.688,1.8931,795,2023,OCTUBRE,146.44,358.48,CAMPECHE,PALIZADA,SURESTE
5,479,2023,ENERO,0.9731,1.688,1.8931,883,2023,NOVIEMBRE,146.44,353.65,CAMPECHE,PALIZADA,SURESTE
5,479,2023,ENERO,0.9731,1.688,1.8931,971,2023,DICIEMBRE,146.44,350.91,CAMPECHE,PALIZADA,SURESTE
6,480,2023,ENERO,0.9731,1.688,1.8931,6,2023,ENERO,146.44,331.33,CHIAPAS,ACACOYAGUA,SURESTE
6,480,2023,ENERO,0.9731,1.688,1.8931,94,2023,FEBRERO,146.44,334.53,CHIAPAS,ACACOYAGUA,SURESTE
6,480,2023,ENERO,0.9731,1.688,1.8931,182,2023,MARZO,146.44,340.65,CHIAPAS,ACACOYAGUA,SURESTE
6,480,2023,ENERO,0.9731,1.688,1.8931,270,2023,ABRIL,146.44,345.5,CHIAPAS,ACACOYAGUA,SURESTE
6,480,2023,ENERO,0.9731,1.688,1.8931,357,2023,MAYO,146.44,354.1,CHIAPAS,ACACOYAGUA,SURESTE
6,480,2023,ENERO,0.9731,1.688,1.8931,444,2023,JUNIO,146.44,360.03,CHIAPAS,ACACOYAGUA,SURESTE
6,480,2023,ENERO,0.9731,1.688,1.8931,532,2023,JULIO,146.44,365.17,CHIAPAS,ACACOYAGUA,SURESTE
