id_tarifa,id_region,anio_x,mes_x,base,intermedia,punta,id_infraestructura,anio_y,mes_y,distribucion,capacidad,estado,municipio,division
475,477,2021,ENERO,1.7446,2.2075,0.0,1088,2021,AGOSTO,92.36,226.32,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR
475,477,2021,ENERO,1.7446,2.2075,0.0,1176,2021,SEPTIEMBRE,92.36,221.13,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR
475,477,2021,ENERO,1.7446,2.2075,0.0,1264,2021,OCTUBRE,92.36,220.54,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR
475,477,2021,ENERO,1.7446,2.2075,0.0,1352,2021,NOVIEMBRE,92.36,222.6,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR
475,477,2021,ENERO,1.7446,2.2075,0.0,1440,2021,DICIEMBRE,92.36,225.42,BAJA CALIFORNIA SUR,COMONDU,BAJA CALIFORNIA SUR
476,478,2021,ENERO,1.0393,1.7301,1.9272,476,2021,ENERO,93.19,320.96,CAMPECHE,CALAKMUL,PENINSULAR
476,478,2021,ENERO,1.0393,1.7301,1.9272,564,2021,FEBRERO,93.19,323.11,CAMPECHE,CALAKMUL,PENINSULAR
476,478,2021,ENERO,1.0393,1.7301,1.9272,652,2021,MARZO,93.19,323.87,CAMPECHE,CALAKMUL,PENINSULAR
476,478,2021,ENERO,1.0393,1.7301,1.9272,740,2021,ABRIL,93.19,336.01,CAMPECHE,CALAKMUL,PENINSULAR
476,478,2021,ENERO,1.0393,1.7301,1.9272,828,2021,MAYO,93.19,337.76,CAMPECHE,CALAKMUL,PENINSULAR
476,478,2021,ENERO,1.0393,1.7301,1.9272,915,2021,JUNIO,93.19,350.71,CAMPECHE,CALAKMUL,PENINSULAR
476,478,2021,ENERO,1.0393,1.7301,1.9272,1002,2021,JULIO,93.19,346.57,CAMPECHE,CALAKMUL,PENINSULAR
476,478,2021,ENERO,1.0393,1.7301,1.9272,1089,2021,AGOSTO,93.19,345.9,CAMPECHE,CALAKMUL,PENINSULAR
476,478,2021,ENERO,1.0393,1.7301,1.9272,1177,2021,SEPTIEMBRE,93.19,337.96,CAMPECHE,CALAKMUL,PENINSULAR
476,478,2021,ENERO,1.0393,1.7301,1.9272,1265,2021,OCTUBRE,93.19,337.06,CAMPECHE,CALAKMUL,PENINSULAR
476,478,2021,ENERO,1.0393,1.7301,1.9272,1353,2021,NOVIEMBRE,93.19,340.22,CAMPECHE,CALAKMUL,PENINSULAR
476,478,2021,ENERO,1.0393,1.7301,1.9272,1441,2021,DICIEMBRE,93.19,344.52,CAMPECHE,CALAKMUL,PENINSULAR
477,479,2021,ENERO,0.8566,1.4658,1.6405,477,2021,ENERO,145.35,282.32,CAMPECHE,PALIZADA,SURESTE
477,479,2021,ENERO,0.8566,1.4658,1.6405,565,2021,FEBRERO,145.35,284.21,CAMPECHE,PALIZADA,SURESTE
477,479,2021,ENERO,0.8566,1.4658,1.6405,653,2021,MARZO,145.35,284.88,CAMPECHE,PALIZADA,SURESTE
477,479,2021,ENERO,0.8566,1.4658,1.6405,741,2021,ABRIL,145.35,295.56,CAMPECHE,PALIZADA,SURESTE
477,479,2021,ENERO,0.8566,1.4658,1.6405,829,2021,MAYO,145.35,297.1,CAMPECHE,PALIZADA,SURESTE
477,479,2021,ENERO,0.8566,1.4658,1.6405,916,2021,JUNIO,145.35,308.49,CAMPECHE,PALIZADA,SURESTE
477,479,2021,ENERO,0.8566,1.4658,1.6405,1003,2021,JULIO,145.35,304.84,CAMPECHE,PALIZADA,SURESTE
477,479,2021,ENERO,0.8566,1.4658,1.6405,1090,2021,AGOSTO,145.35,304.26,CAMPECHE,PALIZADA,SURESTE
477,479,2021,ENERO,0.8566,1.4658,1.6405,1178,2021,SEPTIEMBRE,145.35,297.27,CAMPECHE,PALIZADA,SURESTE
477,479,2021,ENERO,0.8566,1.4658,1.6405,1266,2021,OCTUBRE,145.35,296.48,CAMPECHE,PALIZADA,SURESTE
477,479,2021,ENERO,0.8566,1.4658,1.6405,1354,2021,NOVIEMBRE,145.35,299.26,CAMPECHE,PALIZADA,SURESTE
477,479,2021,ENERO,0.8566,1.4658,1.6405,1442,2021,DICIEMBRE,145.35,303.04,CAMPECHE,PALIZADA,SURESTE
478,480,2021,ENERO,0.8566,1.4658,1.6405,478,2021,ENERO,145.35,282.32,CHIAPAS,ACACOYAGUA,SURESTE
478,480,2021,ENERO,0.8566,1.4658,1.6405,566,2021,FEBRERO,145.35,284.21,CHIAPAS,ACACOYAGUA,SURESTE
478,480,2021,ENERO,0.8566,1.4658,1.6405,654,2021,MARZO,145.35,284.88,CHIAPAS,ACACOYAGUA,SURESTE
478,480,2021,ENERO,0.8566,1.4658,1.6405,742,2021,ABRIL,145.35,295.56,CHIAPAS,ACACOYAGUA,SURESTE
478,480,2021,ENERO,0.8566,1.4658,1.6405,830,2021,MAYO,145.35,297.1,CHIAPAS,ACACOYAGUA,SURESTE
478,480,2021,ENERO,0.8566,1.4658,1.6405,917,2021,JUNIO,145.35,308.49,CHIAPAS,ACACOYAGUA,SURESTE
478,480,2021,ENERO,0.8566,1.4658,1.6405,1004,2021,JULIO,145.35,304.84,CHIAPAS,ACACOYAGUA,SURESTE
478,480,2021,ENERO,0.8566,1.4658,1.6405,1091,2021,AGOSTO,145.35,304.26,CHIAPAS,ACACOYAGUA,SURESTE
478,480,2021,ENERO,0.8566,1.4658,1.6405,1179,2021,SEPTIEMBRE,145.35,297.27,CHIAPAS,ACACOYAGUA,SURESTE
478,480,2021,ENERO,0.8566,1.4658,1.6405,1267,2021,OCTUBRE,145.35,296.48,CHIAPAS,ACACOYAGUA,SURESTE
478,480,2021,ENERO,0.8566,1.4658,1.6405,1355,2021,NOVIEMBRE,145.35,299.26,CHIAPAS,ACACOYAGUA,SURESTE
478,480,2021,ENERO,0.8566,1.4658,1.6405,1443,2021,DICIEMBRE,145.35,303.04,CHIAPAS,ACACOYAGUA,SURESTE
479,481,2021,ENERO,0.8654,1.3592,1.5857,479,2021,ENERO,74.97,328.81,CHIHUAHUA,AHUMADA,NORTE
479,481,2021,ENERO,0.8654,1.3592,1.5857,567,2021,FEBRERO,74.97,331.0,CHIHUAHUA,AHUMADA,NORTE
479,481,2021,ENERO,0.8654,1.3592,1.5857,655,2021,MARZO,74.97,331.78,CHIHUAHUA,AHUMADA,NORTE
479,481,2021,ENERO,0.8654,1.3592,1.5857,743,2021,ABRIL,74.97,344.22,CHIHUAHUA,AHUMADA,NORTE
479,481,2021,ENERO,0.8654,1.3592,1.5857,831,2021,MAYO,74.97,346.02,CHIHUAHUA,AHUMADA,NORTE
479,481,2021,ENERO,0.8654,1.3592,1.5857,918,2021,JUNIO,74.97,359.28,CHIHUAHUA,AHUMADA,NORTE
479,481,2021,ENERO,0.8654,1.3592,1.5857,1005,2021,JULIO,74.97,355.03,CHIHUAHUA,AHUMADA,NORTE
479,481,2021,ENERO,0.8654,1.3592,1.5857,1092,2021,AGOSTO,74.97,354.35,CHIHUAHUA,AHUMADA,NORTE
479,481,2021,ENERO,0.8654,1.3592,1.5857,1180,2021,SEPTIEMBRE,74.97,346.21,CHIHUAHUA,AHUMADA,NORTE
479,481,2021,ENERO,0.8654,1.3592,1.5857,1268,2021,OCTUBRE,74.97,345.29,CHIHUAHUA,AHUMADA,NORTE
479,481,2021,ENERO,0.8654,1.3592,1.5857,1356,2021,NOVIEMBRE,74.97,348.53,CHIHUAHUA,AHUMADA,NORTE
479,481,2021,ENERO,0.8654,1.3592,1.5857,1444,2021,DICIEMBRE,74.97,352.94,CHIHUAHUA,AHUMADA,NORTE
480,482,2021,ENERO,0.9338,1.5169,1.7683,480,2021,ENERO,89.84,328.81,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
480,482,2021,ENERO,0.9338,1.5169,1.7683,568,2021,FEBRERO,89.84,331.0,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
480,482,2021,ENERO,0.9338,1.5169,1.7683,656,2021,MARZO,89.84,331.78,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
480,482,2021,ENERO,0.9338,1.5169,1.7683,744,2021,ABRIL,89.84,344.22,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
480,482,2021,ENERO,0.9338,1.5169,1.7683,832,2021,MAYO,89.84,346.02,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
480,482,2021,ENERO,0.9338,1.5169,1.7683,919,2021,JUNIO,89.84,359.28,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
480,482,2021,ENERO,0.9338,1.5169,1.7683,1006,2021,JULIO,89.84,355.03,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
480,482,2021,ENERO,0.9338,1.5169,1.7683,1093,2021,AGOSTO,89.84,354.35,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
480,482,2021,ENERO,0.9338,1.5169,1.7683,1181,2021,SEPTIEMBRE,89.84,346.21,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
480,482,2021,ENERO,0.9338,1.5169,1.7683,1269,2021,OCTUBRE,89.84,345.29,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
480,482,2021,ENERO,0.9338,1.5169,1.7683,1357,2021,NOVIEMBRE,89.84,348.53,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
480,482,2021,ENERO,0.9338,1.5169,1.7683,1445,2021,DICIEMBRE,89.84,352.94,CIUDAD DE MÉXICO,ALVARO OBREGON,"VALLE DE MÉXICO NORTE, CENTRO Y SUR"
481,483,2021,ENERO,0.9338,1.5169,1.7683,481,2021,ENERO,89.84,328.81,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
481,483,2021,ENERO,0.9338,1.5169,1.7683,569,2021,FEBRERO,89.84,331.0,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
481,483,2021,ENERO,0.9338,1.5169,1.7683,657,2021,MARZO,89.84,331.78,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
481,483,2021,ENERO,0.9338,1.5169,1.7683,745,2021,ABRIL,89.84,344.22,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
481,483,2021,ENERO,0.9338,1.5169,1.7683,833,2021,MAYO,89.84,346.02,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
481,483,2021,ENERO,0.9338,1.5169,1.7683,920,2021,JUNIO,89.84,359.28,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
481,483,2021,ENERO,0.9338,1.5169,1.7683,1007,2021,JULIO,89.84,355.03,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
481,483,2021,ENERO,0.9338,1.5169,1.7683,1094,2021,AGOSTO,89.84,354.35,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
481,483,2021,ENERO,0.9338,1.5169,1.7683,1182,2021,SEPTIEMBRE,89.84,346.21,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
481,483,2021,ENERO,0.9338,1.5169,1.7683,1270,2021,OCTUBRE,89.84,345.29,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
481,483,2021,ENERO,0.9338,1.5169,1.7683,1358,2021,NOVIEMBRE,89.84,348.53,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
481,483,2021,ENERO,0.9338,1.5169,1.7683,1446,2021,DICIEMBRE,89.84,352.94,CIUDAD DE MÉXICO,AZCAPOTZALCO,VALLE DE MÉXICO NORTE Y CENTRO
482,484,2021,ENERO,0.9362,1.5273,1.7786,482,2021,ENERO,62.97,328.81,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
482,484,2021,ENERO,0.9362,1.5273,1.7786,570,2021,FEBRERO,62.97,331.0,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
482,484,2021,ENERO,0.9362,1.5273,1.7786,658,2021,MARZO,62.97,331.78,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
482,484,2021,ENERO,0.9362,1.5273,1.7786,746,2021,ABRIL,62.97,344.22,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
482,484,2021,ENERO,0.9362,1.5273,1.7786,834,2021,MAYO,62.97,346.02,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
482,484,2021,ENERO,0.9362,1.5273,1.7786,921,2021,JUNIO,62.97,359.28,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
482,484,2021,ENERO,0.9362,1.5273,1.7786,1008,2021,JULIO,62.97,355.03,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
482,484,2021,ENERO,0.9362,1.5273,1.7786,1095,2021,AGOSTO,62.97,354.35,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
482,484,2021,ENERO,0.9362,1.5273,1.7786,1183,2021,SEPTIEMBRE,62.97,346.21,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
482,484,2021,ENERO,0.9362,1.5273,1.7786,1271,2021,OCTUBRE,62.97,345.29,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
482,484,2021,ENERO,0.9362,1.5273,1.7786,1359,2021,NOVIEMBRE,62.97,348.53,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
482,484,2021,ENERO,0.9362,1.5273,1.7786,1447,2021,DICIEMBRE,62.97,352.94,CIUDAD DE MÉXICO,BENITO JUAREZ,VALLE DE MÉXICO CENTRO
483,485,2021,ENERO,0.9362,1.5273,1.7786,483,2021,ENERO,62.97,328.81,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
483,485,2021,ENERO,0.9362,1.5273,1.7786,571,2021,FEBRERO,62.97,331.0,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
483,485,2021,ENERO,0.9362,1.5273,1.7786,659,2021,MARZO,62.97,331.78,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
483,485,2021,ENERO,0.9362,1.5273,1.7786,747,2021,ABRIL,62.97,344.22,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
483,485,2021,ENERO,0.9362,1.5273,1.7786,835,2021,MAYO,62.97,346.02,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
483,485,2021,ENERO,0.9362,1.5273,1.7786,922,2021,JUNIO,62.97,359.28,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
483,485,2021,ENERO,0.9362,1.5273,1.7786,1009,2021,JULIO,62.97,355.03,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
483,485,2021,ENERO,0.9362,1.5273,1.7786,1096,2021,AGOSTO,62.97,354.35,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
483,485,2021,ENERO,0.9362,1.5273,1.7786,1184,2021,SEPTIEMBRE,62.97,346.21,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
483,485,2021,ENERO,0.9362,1.5273,1.7786,1272,2021,OCTUBRE,62.97,345.29,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
483,485,2021,ENERO,0.9362,1.5273,1.7786,1360,2021,NOVIEMBRE,62.97,348.53,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
483,485,2021,ENERO,0.9362,1.5273,1.7786,1448,2021,DICIEMBRE,62.97,352.94,CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS,VALLE DE MÉXICO CENTRO Y SUR
484,486,2021,ENERO,0.9427,1.536,1.7913,484,2021,ENERO,70.19,328.81,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
484,486,2021,ENERO,0.9427,1.536,1.7913,572,2021,FEBRERO,70.19,331.0,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
484,486,2021,ENERO,0.9427,1.536,1.7913,660,2021,MARZO,70.19,331.78,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
484,486,2021,ENERO,0.9427,1.536,1.7913,748,2021,ABRIL,70.19,344.22,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
484,486,2021,ENERO,0.9427,1.536,1.7913,836,2021,MAYO,70.19,346.02,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
484,486,2021,ENERO,0.9427,1.536,1.7913,923,2021,JUNIO,70.19,359.28,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
484,486,2021,ENERO,0.9427,1.536,1.7913,1010,2021,JULIO,70.19,355.03,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
484,486,2021,ENERO,0.9427,1.536,1.7913,1097,2021,AGOSTO,70.19,354.35,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
484,486,2021,ENERO,0.9427,1.536,1.7913,1185,2021,SEPTIEMBRE,70.19,346.21,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
484,486,2021,ENERO,0.9427,1.536,1.7913,1273,2021,OCTUBRE,70.19,345.29,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
484,486,2021,ENERO,0.9427,1.536,1.7913,1361,2021,NOVIEMBRE,70.19,348.53,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
484,486,2021,ENERO,0.9427,1.536,1.7913,1449,2021,DICIEMBRE,70.19,352.94,CIUDAD DE MÉXICO,MILPA ALTA,VALLE DE MÉXICO SUR
485,487,2021,ENERO,0.8651,1.3271,1.4378,485,2021,ENERO,59.37,328.81,COAHUILA,ABASOLO,GOLFO NORTE
485,487,2021,ENERO,0.8651,1.3271,1.4378,573,2021,FEBRERO,59.37,331.0,COAHUILA,ABASOLO,GOLFO NORTE
485,487,2021,ENERO,0.8651,1.3271,1.4378,661,2021,MARZO,59.37,331.78,COAHUILA,ABASOLO,GOLFO NORTE
485,487,2021,ENERO,0.8651,1.3271,1.4378,749,2021,ABRIL,59.37,344.22,COAHUILA,ABASOLO,GOLFO NORTE
485,487,2021,ENERO,0.8651,1.3271,1.4378,837,2021,MAYO,59.37,346.02,COAHUILA,ABASOLO,GOLFO NORTE
485,487,2021,ENERO,0.8651,1.3271,1.4378,924,2021,JUNIO,59.37,359.28,COAHUILA,ABASOLO,GOLFO NORTE
485,487,2021,ENERO,0.8651,1.3271,1.4378,1011,2021,JULIO,59.37,355.03,COAHUILA,ABASOLO,GOLFO NORTE
485,487,2021,ENERO,0.8651,1.3271,1.4378,1098,2021,AGOSTO,59.37,354.35,COAHUILA,ABASOLO,GOLFO NORTE
485,487,2021,ENERO,0.8651,1.3271,1.4378,1186,2021,SEPTIEMBRE,59.37,346.21,COAHUILA,ABASOLO,GOLFO NORTE
485,487,2021,ENERO,0.8651,1.3271,1.4378,1274,2021,OCTUBRE,59.37,345.29,COAHUILA,ABASOLO,GOLFO NORTE
485,487,2021,ENERO,0.8651,1.3271,1.4378,1362,2021,NOVIEMBRE,59.37,348.53,COAHUILA,ABASOLO,GOLFO NORTE
485,487,2021,ENERO,0.8651,1.3271,1.4378,1450,2021,DICIEMBRE,59.37,352.94,COAHUILA,ABASOLO,GOLFO NORTE
486,488,2021,ENERO,0.8654,1.3592,1.5857,486,2021,ENERO,74.97,328.81,COAHUILA,FRANCISCO I. MADERO,NORTE
486,488,2021,ENERO,0.8654,1.3592,1.5857,574,2021,FEBRERO,74.97,331.0,COAHUILA,FRANCISCO I. MADERO,NORTE
486,488,2021,ENERO,0.8654,1.3592,1.5857,662,2021,MARZO,74.97,331.78,COAHUILA,FRANCISCO I. MADERO,NORTE
486,488,2021,ENERO,0.8654,1.3592,1.5857,750,2021,ABRIL,74.97,344.22,COAHUILA,FRANCISCO I. MADERO,NORTE
486,488,2021,ENERO,0.8654,1.3592,1.5857,838,2021,MAYO,74.97,346.02,COAHUILA,FRANCISCO I. MADERO,NORTE
486,488,2021,ENERO,0.8654,1.3592,1.5857,925,2021,JUNIO,74.97,359.28,COAHUILA,FRANCISCO I. MADERO,NORTE
486,488,2021,ENERO,0.8654,1.3592,1.5857,1012,2021,JULIO,74.97,355.03,COAHUILA,FRANCISCO I. MADERO,NORTE
486,488,2021,ENERO,0.8654,1.3592,1.5857,1099,2021,AGOSTO,74.97,354.35,COAHUILA,FRANCISCO I. MADERO,NORTE
486,488,2021,ENERO,0.8654,1.3592,1.5857,1187,2021,SEPTIEMBRE,74.97,346.21,COAHUILA,FRANCISCO I. MADERO,NORTE
486,488,2021,ENERO,0.8654,1.3592,1.5857,1275,2021,OCTUBRE,74.97,345.29,COAHUILA,FRANCISCO I. MADERO,NORTE
486,488,2021,ENERO,0.8654,1.3592,1.5857,1363,2021,NOVIEMBRE,74.97,348.53,COAHUILA,FRANCISCO I. MADERO,NORTE
486,488,2021,ENERO,0.8654,1.3592,1.5857,1451,2021,DICIEMBRE,74.97,352.94,COAHUILA,FRANCISCO I. MADERO,NORTE
487,489,2021,ENERO,0.8651,1.3271,1.4378,487,2021,ENERO,59.37,328.81,COAHUILA,OCAMPO,GOLFO NORTE Y NORTE
